2026-05-19|11:36:01|www.google.com|83
2026-05-19|11:36:01|www.youtube.com|82
2026-05-19|11:36:01|www.facebook.com|25
2026-05-19|11:36:01|www.wikipedia.org|109
2026-05-19|11:36:01|www.rfi.fr|26
2026-05-19|11:36:01|www.bbc.com|24
2026-05-19|11:36:01|www.amazon.com|24
2026-05-19|11:36:01|www.microsoft.com|24
2026-05-19|11:36:01|www.cloudflare.com|7
2026-05-19|11:36:01|www.github.com|126
2026-05-19|11:37:01|www.google.com|95
2026-05-19|11:37:01|www.youtube.com|82
2026-05-19|11:37:01|www.facebook.com|43
2026-05-19|11:37:01|www.wikipedia.org|107
2026-05-19|11:37:01|www.rfi.fr|26
2026-05-19|11:37:01|www.bbc.com|27
2026-05-19|11:37:01|www.amazon.com|25
2026-05-19|11:37:01|www.microsoft.com|26
2026-05-19|11:37:01|www.cloudflare.com|7
2026-05-19|11:37:01|www.github.com|123
2026-05-19|11:38:01|www.google.com|84
2026-05-19|11:38:01|www.youtube.com|83
2026-05-19|11:38:01|www.facebook.com|26
2026-05-19|11:38:01|www.wikipedia.org|113
2026-05-19|11:38:01|www.rfi.fr|25
2026-05-19|11:38:01|www.bbc.com|26
2026-05-19|11:38:01|www.amazon.com|25
2026-05-19|11:38:01|www.microsoft.com|25
2026-05-19|11:38:01|www.cloudflare.com|5
2026-05-19|11:38:01|www.github.com|122
2026-05-19|11:39:01|www.google.com|84
2026-05-19|11:39:01|www.youtube.com|82
2026-05-19|11:39:01|www.facebook.com|26
2026-05-19|11:39:01|www.wikipedia.org|109
2026-05-19|11:39:01|www.rfi.fr|25
2026-05-19|11:39:01|www.bbc.com|25
2026-05-19|11:39:01|www.amazon.com|27
2026-05-19|11:39:01|www.microsoft.com|25
2026-05-19|11:39:01|www.cloudflare.com|6
2026-05-19|11:39:01|www.github.com|124
2026-05-19|11:40:01|www.google.com|83
2026-05-19|11:40:01|www.youtube.com|83
2026-05-19|11:40:01|www.facebook.com|24
2026-05-19|11:40:01|www.wikipedia.org|112
2026-05-19|11:40:01|www.rfi.fr|28
